N_LINHA,N_CATEGORIA,N_PRODUTO,QTD_ITEM,V_VENDA,V_CUSTO_VENDA,V_PERC_MARGEM_T,CLASSIFICACAO
1,1,3,36.0,331.2,2.3,0.4885,EA
1,1,1,312.0,1878.24,2.3,0.4457,EB
2,1,3,56.0,515.2,2.3,0.5094,DB
2,2,9,706.0,8822.16,260.0,0.5693,AB
1,1,1,300.0,1560.0,2.3,0.5751,CB
2,1,2,16.0,1830.8,2.3,0.6644,CB
2,2,5,358.0,2749.66,60.0,0.6079,BB
2,6,15,402.0,2051.64,2.3,0.4981,EB
1,1,1,72.0,503.28,2.3,0.7957,DB
2,2,2,31.0,300.36,2.3,0.6413,DB
2,1,2,24.0,240.6,2.3,0.5968,DB
1,3,4,1404.0,3358.44,60.0,0.3857,EB
1,1,1,312.0,1878.24,2.3,0.4457,EB
1,1,1,35.0,322.0,2.3,0.4815,EA
2,1,3,60.0,552.0,2.3,0.5177,DB
1,1,1,35.0,322.0,2.3,0.4815,EA
2,1,4,150.0,1380.0,2.3,0.5118,DB
1,1,2,55.0,506.0,2.3,0.4888,EA
4,13,38,7496.0,70445.56,1280.0,0.6653,AA
1,1,3,111200.0,32248.0,1280.0,0.2437,FB
3,3,13,4140.0,39424.8,1280.0,0.4801,EB
2,2,3,180.0,1518.6,2.3,0.6107,CB
1,1,1,408.0,2040.0,2.3,0.6112,CB
1,1,1,252.0,1562.4,2.3,0.5074,CB
1,1,1,216.0,1300.32,2.3,0.4451,EA
1,1,2,156.0,984.0,2.3,0.5533,DB
1,3,4,254.0,1520.92,2.3,0.603,CB
1,1,1,250.0,3975.0,60.0,0.6996,BB
2,2,3,912.0,2662.32,2.3,0.528,BB
2,2,2,2008.0,7221.6,260.0,0.4694,EB
1,1,1,40.0,3516.0,60.0,0.6544,BB
2,2,3,2680.0,8280.0,260.0,0.4725,EB
1,2,4,178.0,2439.36,2.3,0.6439,CB
1,4,6,105.0,1820.57,2.3,0.636,CB
2,3,5,372.0,3203.76,60.0,0.6904,BA
1,1,1,216.0,1300.32,2.3,0.4451,EA
1,1,1,2640.0,4752.0,60.0,0.4926,EB
2,1,5,152.0,2074.3,2.3,0.6079,CB
1,1,1,504.0,1506.96,2.3,0.5765,CB
1,1,1,10000.0,2300.0,2.3,0.3635,EB
1,1,2,4800.0,11880.0,260.0,0.5058,AB
1,3,3,4.0,22.08,2.3,0.3433,EA
1,1,2,600.0,1857.6,2.3,0.6392,CB
2,3,5,43.0,371.11,2.3,0.6005,DA
2,2,3,26.0,236.08,2.3,0.6713,DB
3,2,3,54.0,494.46,2.3,0.5825,DB
1,1,1,216.0,1300.32,2.3,0.4451,EA
3,3,3,36.0,334.88,2.3,0.5968,DB
2,2,3,26.0,233.96,2.3,0.6683,DB
3,3,4,25.0,225.45,2.3,0.6574,DB
2,1,4,48.0,433.2,2.3,0.5157,DB
1,2,3,46.0,1200.0,2.3,0.8822,DB
3,7,16,408.0,3377.04,60.0,0.4875,EB
1,1,1,600.0,1620.0,2.3,0.5345,CB
3,4,5,1056.0,2879.52,60.0,0.5362,BA
1,1,2,6408.0,15261.6,260.0,0.5138,AB
3,8,17,3408.0,19127.04,260.0,0.441,EB
1,2,2,400.0,2145.4,2.3,0.5499,CB
1,1,1,2292.0,20330.04,1280.0,0.4236,EB
1,1,1,2000.0,9000.0,260.0,0.46,EB
2,3,3,41.0,439.54,2.3,0.747,DB
2,3,6,152.0,1508.48,2.3,0.5745,CA
2,1,4,896.0,7859.16,260.0,0.5922,AB
1,1,1,75.0,599.25,2.3,0.6096,DB
1,2,2,105.0,738.95,2.3,0.7212,DB
1,1,1,40.0,239.6,2.3,0.647,DB
1,3,3,300.0,2197.0,2.3,0.6813,CB
1,1,2,4032.0,9475.2,260.0,0.5164,AB
1,2,2,54.0,598.86,2.3,0.5482,DB
2,2,3,204.0,1096.08,2.3,0.5820000000000001,DB
3,5,8,37.0,453.44,2.3,0.7827,DA
1,1,2,50000.0,11500.0,260.0,0.3148,EB
2,4,5,15.0,202.66,2.3,0.7599,DA
6,7,18,118.0,1393.32,2.3,0.6393,DA
4,6,8,37.0,550.31,2.3,0.7062,DA
3,4,14,103.0,1545.66,2.3,0.6209,CA
4,5,11,264.0,2504.91,2.3,0.5561,BA
1,1,2,2568.0,5398.56,60.0,0.4975,EB
4,6,12,43.0,475.33,2.3,0.7463,DA
1,1,3,224.0,5186.4,60.0,0.5402,AB
1,1,6,118.0,2878.82,60.0,0.6722,BB
4,6,12,85.0,1163.54,2.3,0.6665,DA
1,2,2,25.0,550.0,2.3,0.8422,DB
2,2,3,8504.0,23860.8,1280.0,0.4576,EB
3,7,16,408.0,3377.04,60.0,0.4844,EB
4,7,20,1212.0,8934.0,260.0,0.6281,AA
1,1,1,200.0,1996.0,2.3,0.6603,CB
5,5,14,128.0,1224.11,2.3,0.5754,DA
4,5,13,87.0,994.5,2.3,0.6259,DA
5,7,15,137.0,1565.03,2.3,0.6053,CA
1,1,1,756.0,3477.6,60.0,0.5067,BB
1,1,1,20.0,600.0,2.3,0.8337,DB
2,3,5,156.0,2724.4,60.0,0.6292,BA
1,1,5,420.0,4558.75,60.0,0.3742,EB
2,1,4,594.0,4780.68,60.0,0.5958,BB
1,2,2,26.0,820.0,2.3,0.845,DB
5,7,18,245.0,3123.37,60.0,0.5871,BA
5,6,13,90.0,922.25,2.3,0.6121,DA
1,2,2,15.0,550.0,2.3,0.8715,DB
3,3,7,84.0,999.88,2.3,0.5828,DA
2,1,2,158.0,2227.7,2.3,0.6677,CB
4,10,24,870.0,7047.9,260.0,0.4624,EB
1,2,2,2.0,25.53,2.3,0.5958,DB
2,2,7,228.0,2447.64,2.3,0.6652,CB
1,1,2,2.0,39.8,2.3,0.7327,DB
4,6,10,85.0,1203.05,2.3,0.6797,DA
1,2,2,10.0,508.11,2.3,0.9088,DB
4,5,9,107.0,1090.51,2.3,0.5805,DA
4,6,14,80.0,1134.23,2.3,0.6558,DA
3,6,8,52.0,622.21,2.3,0.627,DA
1,3,4,92.0,1533.2,2.3,0.64,CB
1,1,1,12.0,1054.68,2.3,0.6692,DB
2,7,14,504.0,2922.84,60.0,0.4434,EB
1,1,1,8.0,584.8,2.3,0.6584,DB
1,2,2,372.0,2693.16,60.0,0.6042,BB
2,3,7,332.0,2943.92,60.0,0.5797,BA
1,2,3,89.0,5420.2,60.0,0.584,AB
1,1,1,1500.0,6750.0,260.0,0.4504,EB
1,1,2,4176.0,20483.04,1280.0,0.0033,FB
4,7,11,82.0,909.28,2.3,0.603,DA
2,2,4,104.0,1507.92,2.3,0.6437,CB
6,9,20,194.0,3197.56,60.0,0.6372,BA
5,4,10,114.0,1075.1,2.3,0.5598,DA
1,2,5,149.0,3018.51,60.0,0.5069,BB
5,7,14,70.0,853.92,2.3,0.705,DA
2,2,7,300.0,3304.44,60.0,0.6477,BB
1,1,1,360.0,1652.4,2.3,0.511,CB
2,2,7,204.0,2162.04,2.3,0.6652,CB
4,6,13,90.0,1233.23,2.3,0.6211,DA
1,1,4,260.0,2728.84,60.0,0.5757,BB
4,5,11,118.0,1627.94,2.3,0.6094,CA
5,5,9,105.0,1189.28,2.3,0.6136,DA
3,6,9,34.0,512.26,2.3,0.6992,DA
1,1,1,264.0,1557.6,2.3,0.6499,CB
1,1,2,158.0,1550.7,2.3,0.6145,CB
1,1,1,40.0,4752.0,60.0,0.5572,BB
2,4,5,21.0,249.97,2.3,0.7061,DA
2,2,7,300.0,3304.44,60.0,0.6477,BB
1,1,1,25.0,501.6,2.3,0.496,EA
3,4,8,132.0,1332.38,2.3,0.5557,DA
2,5,7,79.0,785.2,2.3,0.5778,DA
4,6,10,84.0,1063.51,2.3,0.5937,DA
1,2,4,117.0,1619.01,2.3,0.6308,CB
2,1,5,204.0,2251.64,2.3,0.6532,CB
1,2,2,3.0,35.66,2.3,0.6554,DB
5,5,11,75.0,756.68,2.3,0.583,DA
2,3,7,282.0,5585.94,60.0,0.5705,AA
2,5,7,29.0,369.39,2.3,0.7421,DA
2,2,4,39.0,347.97,2.3,0.5515,DB
1,2,5,13.0,364.23,2.3,0.7445,DB
1,2,4,436.0,7110.48,260.0,0.5556,AB
3,6,10,51.0,827.63,2.3,0.7246,DA
3,5,9,87.0,791.83,2.3,0.6934,DA
3,4,7,56.0,552.91,2.3,0.589,DA
2,3,5,16.0,429.67,2.3,0.7074,DA
2,2,7,300.0,3304.44,60.0,0.6477,BB
5,6,15,280.0,3379.29,60.0,0.5767,BA
1,1,1,576.0,3467.52,60.0,0.4296,EB
3,8,19,33.0,577.23,2.3,0.7366,DA
2,2,8,15.0,366.55,2.3,0.7578,DB
1,2,3,20.0,1757.16,2.3,0.5806,CB
1,1,2,29.0,646.56,2.3,0.6569,DB
2,2,4,1080.0,3433.2,60.0,0.5423,BB
1,3,5,93.0,1280.2,2.3,0.56,DB
1,3,6,1138.0,8711.96,260.0,0.5737,AB
1,3,5,98.0,3167.79,60.0,0.6822,BB
1,1,2,2232.0,5292.0,60.0,0.5006,AB
1,2,2,340.0,2564.0,2.3,0.6692,BB
1,1,1,312.0,1878.24,2.3,0.4457,EB
1,1,6,34000.0,7820.0,260.0,0.2941,FB
1,1,1,240.0,2104.8,2.3,0.6123,CB
1,1,2,1008.0,2489.76,2.3,0.5534,CB
2,2,2,902.0,2568.6,2.3,0.456,EB
1,1,2,2.0,33.28,2.3,0.6349,DB
2,5,24,660.0,5505.84,60.0,0.4171,EB
1,1,2,122.0,1597.4,2.3,0.5412,CB
1,1,1,300.0,1656.0,2.3,0.3845,EB
1,3,5,98.0,2125.17,2.3,0.6934,CB
2,2,3,360.0,1527.6,2.3,0.6066,CB
1,3,4,260.0,2161.76,2.3,0.5893,CB
1,1,1,12.0,2702.76,60.0,0.5693,BB
2,2,2,208.0,2080.04,2.3,0.6196,CB
1,1,1,40.0,3620.8,60.0,0.6644,BB
2,1,4,86.0,791.2,2.3,0.5018,DB
1,1,1,192.0,1305.6,2.3,0.4997,EA
5,4,6,936.0,3845.28,60.0,0.5572,BA
1,1,1,32.0,2135.36,2.3,0.6391,CB
2,3,5,464.0,3691.64,60.0,0.6013,BA
1,1,3,1368.0,4038.72,60.0,0.4992,EB
1,1,1,240.0,2212.8,2.3,0.6281,CB
2,1,4,27.0,2317.16,2.3,0.5209,CB
2,1,4,270.0,2164.18,2.3,0.5956,CB
1,1,1,5040.0,12952.8,260.0,0.4699,EB
2,1,6,147.0,3346.9,60.0,0.6463,BB
2,5,11,407.0,7883.88,260.0,0.5804,AA
2,2,2,7000.0,25020.0,1280.0,0.41,EB
2,2,3,4200.0,11952.0,260.0,0.4557,EB
2,3,3,4.0,39.55,2.3,0.6442,DB
1,1,2,34.0,500.0,2.3,0.8956,DB
2,4,4,4.0,27.78,2.3,0.3474,EA
1,1,1,16.0,1832.32,2.3,0.583,CB
1,1,1,200.0,1548.0,2.3,0.5523,CB
1,1,1,696.0,2067.12,2.3,0.552,CB
1,1,1,56.0,335.44,2.3,0.6487,DB
2,2,2,712.0,2642.4,2.3,0.4519,EB
1,1,1,840.0,1512.0,2.3,0.5037,CB
1,1,2,1056.0,2812.8,60.0,0.4879,EB
1,1,1,1650.0,7425.0,260.0,0.3919,EB
1,1,2,1001700.0,202744.08,1280.0,0.2472,FB
1,1,2,4008.0,8222.4,260.0,0.4807,EB
1,1,1,10000.0,2900.0,60.0,0.3132,EB
1,6,25,1224.0,10314.6,260.0,0.52,AB
1,1,2,105.0,1631.5,2.3,0.5047,CB
1,1,3,16000.0,4480.0,60.0,0.2544,FB
1,1,2,6000.0,14400.0,260.0,0.5017,AB
3,3,5,2568.0,6556.32,60.0,0.5146,AA
1,4,7,370.0,3621.42,60.0,0.5866,BB
2,4,8,10.0,87.32,2.3,0.6596,DA
2,2,4,134.0,1605.98,2.3,0.6199,CB
2,7,14,684.0,5627.16,60.0,0.4851,EB
1,6,18,300.0,2703.3,60.0,0.5344,BB
1,3,6,156.0,2090.9,2.3,0.6377,CB
1,1,1,2000.0,9000.0,260.0,0.3999,EB
1,1,2,250.0,1845.5,2.3,0.5151,CB
1,4,4,144.0,1934.88,2.3,0.49700000000000005,EB
2,2,2,156.0,677.16,2.3,0.5823,DB
1,1,1,22.0,1613.48,2.3,0.6139,CB
2,4,6,9.0,94.24,2.3,0.6184,DA
1,1,2,720.0,1792.8,2.3,0.5534,CB
1,3,5,718.0,7477.2,260.0,0.4756,EB
1,2,3,128.0,1773.24,2.3,0.799,CB
1,1,2,32.0,1526.08,2.3,0.6162,CB
1,2,2,504.0,4745.52,60.0,0.7271,BB
1,3,4,156.0,2592.16,2.3,0.6457,BB
1,1,2,114.0,1505.58,2.3,0.4675,EB
1,3,6,107.0,2138.6,2.3,0.6278,CB
1,1,5,157.0,3142.66,60.0,0.6095,BB
1,1,2,1536.0,3866.4,60.0,0.4925,EB
1,3,5,344.0,3863.56,60.0,0.6203,BB
1,1,1,200.0,2194.0,2.3,0.5854,CB
2,2,5,220.0,1948.88,2.3,0.6608,CB
1,4,6,376.0,3869.34,60.0,0.6613,BB
2,3,5,188.0,1983.84,2.3,0.6324,CA
2,4,4,96.0,673.08,2.3,0.6791,DB
2,2,8,607.0,8696.49,260.0,0.5853,AB
1,1,2,77.0,7159.23,260.0,0.5925,AB
1,3,4,216.0,2919.44,60.0,0.5841,BB
1,1,3,336.0,2026.8,2.3,0.4782,EB
2,2,3,10008.0,27021.6,1280.0,0.42,EB
1,6,22,138.0,1409.22,2.3,0.5776,DB
1,3,5,432.0,2518.8,2.3,0.5623,BB
1,1,2,200.0,1796.0,2.3,0.5741,CB
1,1,9,8232.0,50151.48,1280.0,0.1696,FB
1,1,5,210.0,10550.9,260.0,0.6134,AB
1,1,1,312.0,2215.2,2.3,0.6366,CB
1,1,1,504.0,1844.64,2.3,0.5872,CB
3,5,31,1188.0,7600.44,260.0,0.5753,AA
1,2,3,170.0,2007.3,2.3,0.4894,EB
1,1,1,1512.0,2721.6,60.0,0.4831,EB
2,2,3,10.0,916.06,2.3,0.6249,DB
3,11,29,6602.0,67576.92,1280.0,0.6693,AA
1,1,2,240.0,1486.08,2.3,0.6617,DB
5,4,9,576.0,2058.0,2.3,0.6221,CA
2,2,3,840.0,3235.2,60.0,0.5306,BB
2,2,3,8500.0,8780.0,260.0,0.3687,EB
1,1,3,170.0,4258.2,60.0,0.6902,BB
1,1,2,2208.0,4881.6,60.0,0.4947,EB
1,3,4,96.0,988.56,2.3,0.6837,DB
1,1,4,290.0,4804.22,60.0,0.5385,BB
2,2,3,146.0,1126.22,2.3,0.6412,DB
1,1,1,168.0,1512.0,2.3,0.8769,CB
2,7,24,792.0,8048.16,260.0,0.4753,EB
2,2,2,216.0,1726.8,2.3,0.6272,CB
1,1,4,5436.0,52761.96,1280.0,0.2487,FB
1,1,1,4000.0,18000.0,260.0,0.4143,EB
1,1,1,2000.0,9000.0,260.0,0.3999,EB
1,1,1,2000.0,9000.0,260.0,0.3999,EB
1,1,2,400.0,4976.0,60.0,0.6801,BB
1,1,1,40.0,3440.4,60.0,0.5878,BB
1,4,5,222.0,1533.78,2.3,0.6063,CB
1,2,2,103.0,1119.02,2.3,0.624,DB
1,3,4,68.0,2005.12,2.3,0.6689,CB
1,1,2,180.0,1647.72,2.3,0.5292,CB
1,1,1,5.0,366.7,2.3,0.609,DB
1,2,3,130.0,1385.8,2.3,0.6646,DB
2,2,3,768.0,6276.0,60.0,0.7308,AB
3,3,6,7116.0,15499.84,260.0,0.4464,EB
1,2,2,170.0,1094.5,2.3,0.6192,DB
1,1,2,80.0,908.24,2.3,0.6114,DB
1,2,3,294.0,1965.0,2.3,0.6261,CB
1,2,3,57.0,1580.09,2.3,0.6114,CB
2,2,11,900.0,11360.7,260.0,0.6183,AB
5,5,6,508.0,2152.52,2.3,0.6218,CA
1,2,4,214.0,1597.26,2.3,0.56,CB
1,2,3,284.0,3604.6,60.0,0.6033,BB
1,3,5,262.0,2336.4,2.3,0.66,CB
1,3,4,352.0,2597.68,2.3,0.6457,BB
1,1,1,1008.0,4536.0,60.0,0.5283,BB
1,1,1,1000.0,290.0,2.3,0.3445,EA
1,1,1,10000.0,2600.0,2.3,0.2768,FB
1,1,1,10000.0,2800.0,60.0,0.3078,EB
1,2,2,210.0,2188.5,2.3,0.6357,CB
2,2,3,278.0,2120.4,2.3,0.6472,CB
2,2,2,348.0,2452.08,2.3,0.5516,CB
1,2,3,228.0,1545.45,2.3,0.705,CB
1,1,1,5000.0,1450.0,2.3,0.3508,EA
1,1,1,32.0,1965.44,2.3,0.5969,CB
1,1,4,192.0,3430.32,60.0,0.6055,BB
2,1,6,1234.0,8041.9,260.0,0.5511,AB
2,7,11,1344.0,7198.44,260.0,0.5045,AA
1,1,1,1536.0,7895.04,260.0,0.5387,AB
1,2,2,230.0,1139.7,2.3,0.5366,DB
1,1,1,1704.0,12354.0,260.0,0.8309,AB
2,2,3,1942.0,6060.6,60.0,0.4658,EB
1,2,2,500.0,5757.0,60.0,0.7832,AB
1,1,2,1104.0,2576.4,2.3,0.5321,BB
1,1,4,108.0,2114.0,2.3,0.5961,CB
1,2,5,676.0,4617.4,60.0,0.5589999999999999,BB
1,2,2,708.0,1529.88,2.3,0.4384,EB
1,1,1,360.0,1796.4,2.3,0.513,CB
2,8,23,1686.0,10481.76,260.0,0.5364,AA
1,2,2,286.0,1905.54,2.3,0.5546,CB
1,1,1,3936.0,7084.8,260.0,0.4685,EB
1,2,4,148.0,1551.18,2.3,0.6543,CB
1,4,7,406.0,4563.78,60.0,0.6113,BB
1,1,1,228.0,2252.64,2.3,0.1856,FB
1,1,1,312.0,3082.56,60.0,0.1671,FB
1,1,1,300.0,2964.0,60.0,0.1664,FB
1,1,1,600.0,5928.0,60.0,0.1765,FB
3,8,35,492.0,5288.52,60.0,0.6159,AA
1,7,23,144.0,1449.3,2.3,0.5802,DB
1,3,10,3132.0,31437.84,1280.0,0.4731,EB
3,4,20,2844.0,37323.84,1280.0,0.6546,AA
2,2,3,25024.0,76557.6,1280.0,0.4441,EB
1,1,1,240.0,2520.0,2.3,0.6444,BB
1,1,1,1200.0,2160.0,2.3,0.5041,CB
2,1,14,1848.0,5903.04,60.0,0.8078,AB
3,3,6,2928.0,10858.8,260.0,0.54,AA
1,1,5,3532.0,34866.28,1280.0,0.5553,AB
1,7,17,1236.0,11002.32,260.0,0.5016,AB
1,1,1,5119.0,35628.24,1280.0,0.6415,AB
1,2,4,180000.0,38800.0,1280.0,0.253,FB
1,6,22,138.0,1409.22,2.3,0.5777,DB
3,4,8,1248.0,8190.72,260.0,0.6311,AA
3,7,31,1878.0,12070.14,260.0,0.4631,EB
2,3,3,372.0,3702.48,60.0,0.5442,BB
1,1,1,288.0,1509.12,2.3,0.6285,CB
1,1,1,150.0,1093.5,2.3,0.5742,DB
1,8,18,2376.0,14023.32,260.0,0.363,EB
2,1,15,3144.0,9372.24,260.0,0.5442,AB
1,1,1,13800.0,4002.0,60.0,0.3374,EB
3,4,10,5672.0,1778.96,2.3,0.4294,EB
1,5,9,2100.0,18253.8,260.0,0.5192,AB
2,8,21,1398.0,8049.72,260.0,0.5219,AA
1,3,6,332.0,3012.02,60.0,0.6025,BB
1,4,13,7860.0,40128.0,1280.0,0.4941,EB
1,1,2,300.0,2694.0,60.0,0.5866,BB
1,2,4,232.0,2461.2,2.3,0.5527,CB
1,2,2,156.0,1496.16,2.3,0.5503,DB
1,1,3,84.0,11449.24,260.0,0.6039,AB
1,3,14,696.0,6924.72,260.0,0.4052,EB
3,13,56,3504.0,18184.08,260.0,0.5254,AA
2,11,29,4392.0,17389.08,260.0,0.5412,AA
1,2,5,234.0,2143.14,2.3,0.4657,EB
1,3,12,1362.0,12805.68,260.0,0.3885,EB
1,5,8,342.0,2703.42,60.0,0.4951,EB
1,5,11,2880.0,28012.2,1280.0,0.3789,EB
1,7,27,192.0,1358.76,2.3,0.4883,EA
1,1,1,216.0,1300.32,2.3,0.4451,EA
1,2,3,3712.0,20002.16,1280.0,0.4943,EB
1,7,24,150.0,1528.92,2.3,0.5811,CB
1,7,24,150.0,1528.92,2.3,0.5811,CB
2,3,12,408.0,3574.2,60.0,0.583,BA
1,1,1,50000.0,10500.0,260.0,0.2437,FB
1,3,3,3.0,20.38,2.3,0.6173,DB
1,1,1,600.0,5928.0,60.0,0.1765,FB
1,1,2,2.0,33.28,2.3,0.7233,DB
1,5,11,2856.0,25413.12,1280.0,0.4856,EB
1,1,4,98700.0,22701.0,1280.0,0.2693,FB
1,1,4,154.0,1600.78,2.3,0.5558,CB
2,2,2,796.0,3984.4,60.0,0.6932,BB
1,1,1,350.0,1575.0,2.3,0.4273,EB
1,2,2,60.0,377.88,2.3,0.5301,DB
1,2,3,244.0,1643.28,2.3,0.6282,CB
1,7,24,150.0,1528.92,2.3,0.5809,CB
1,2,4,156.0,1786.94,2.3,0.6306,CB
2,2,9,132.0,1682.28,2.3,0.7331,CB
1,1,1,1000.0,4500.0,60.0,0.4154,EB
1,1,1,6.0,1186.14,2.3,0.5573,DB
1,1,1,156.0,1513.2,2.3,0.8857,CB
1,3,4,124.0,1808.44,2.3,0.5478,CB
1,1,1,2520.0,6804.0,260.0,0.4733,EB
2,1,3,8.0,1249.98,2.3,0.6739,DB
1,1,1,264.0,1557.6,2.3,0.6253,CB
2,2,2,1608.0,8736.0,260.0,0.465,EB
1,1,1,384.0,2035.2,2.3,0.5834,CB
1,2,2,15.0,510.0,2.3,0.8577,DB
1,1,2,40000.0,9200.0,260.0,0.3347,EB
1,2,2,25.0,950.0,2.3,0.8792,DB
1,2,3,37.0,650.0,2.3,0.8656,DB
1,2,3,224.0,2246.92,2.3,0.6427,CB
1,1,4,520.0,4785.6,60.0,0.466,EB
1,1,1,144.0,730.08,2.3,0.6998,DB
1,2,3,28.0,1721.6,2.3,0.501,CB
1,2,3,22.0,500.0,2.3,0.8688,DB
1,2,4,30.0,2306.6,2.3,0.5974,CB
1,1,6,120.0,374.64,2.3,0.6642,DB
2,2,4,1380.0,11523.0,260.0,0.6683,AB
1,1,1,5.0,962.0,2.3,0.6975,DB
1,1,1,300.0,3663.0,60.0,0.6113,BB
1,2,2,60.0,1200.0,2.3,0.8478,DB
1,1,1,168.0,1170.96,2.3,0.5307,DB
1,2,5,506.0,5256.98,60.0,0.6118,AB
1,3,6,199.0,3634.96,60.0,0.624,BB
1,1,3,304.0,3124.56,60.0,0.5239,BB
3,4,8,42.0,1003.1,2.3,0.715,DA
1,1,2,22.0,647.8,2.3,0.623,DB
1,1,2,192.0,1574.88,2.3,0.6336,CB
1,1,1,50.0,481.5,2.3,0.6478,DB
1,3,3,3.0,22.21,2.3,0.4669,EA
3,5,5,7.0,66.13,2.3,0.6847,DA
2,2,2,3816.0,14968.8,260.0,0.4192,EB
1,1,5,5.0,83.2,2.3,0.7054,DB
1,1,1,972.0,4471.2,60.0,0.5103,BB
1,1,5,109.0,2078.7,2.3,0.6459999999999999,CB
2,3,10,512.0,8667.96,260.0,0.5999,AA
1,7,27,192.0,1358.76,2.3,0.4878,EA
3,2,6,74.0,699.84,2.3,0.5394,DB
1,1,5,136.0,2286.38,2.3,0.6308,CB
2,2,2,1932.0,7916.4,260.0,0.4081,EB
4,8,18,144.0,3562.44,60.0,0.669,BA
1,1,1,156.0,1513.2,2.3,0.8857,CB
2,2,2,4.0,40.16,2.3,0.5966,DB
1,7,29,210.0,1516.98,2.3,0.4935,EB
2,2,5,624.0,7764.0,260.0,0.585,AB
4,8,30,726.0,6425.16,60.0,0.6182,AA
1,1,1,600.0,2700.0,60.0,0.4065,EB
2,2,5,380.0,4996.08,60.0,0.6247,BB
1,2,4,186.0,1860.7,2.3,0.6829999999999999,CB
2,1,4,296.0,2492.28,2.3,0.6111,CB
1,2,2,6.0,31.83,2.3,0.5265,DB
1,7,33,228.0,1662.72,2.3,0.485,EB
1,5,17,1428.0,9965.88,260.0,0.4868,EB
2,2,4,236.0,2033.2,2.3,0.6223,CB
1,1,1,312.0,2174.64,2.3,0.5316,CB
1,2,4,378.0,3379.38,60.0,0.537,BB
1,1,1,12.0,1523.16,2.3,0.6233,CB
1,1,2,36.0,4807.56,60.0,0.569,BB
1,2,2,3.0,18.71,2.3,0.4575,EA
1,2,4,4.0,60.57,2.3,0.6858,DB
1,3,4,8.0,77.83,2.3,0.6517,DB
1,2,3,40.0,920.0,2.3,0.8933,DB
1,2,2,18.0,600.0,2.3,0.8547,DB
1,2,4,24.0,1962.65,2.3,0.5875,CB
1,1,3,1284.0,15042.96,260.0,0.6213,AB
1,1,1,300.0,2700.0,60.0,0.8562,BB
1,4,12,165.0,3477.77,60.0,0.6267,BB
2,3,7,324.0,2686.76,60.0,0.5995,BA
1,1,1,15.0,734.1,2.3,0.4203,EA
5,7,31,214.0,2947.04,60.0,0.6343,BA
1,1,1,240.0,1320.0,2.3,0.6231,DB
1,1,2,264.0,2140.08,2.3,0.5229,CB
1,1,1,3600.0,6480.0,60.0,0.4994,EB
1,1,4,828.0,6410.72,60.0,0.5542,AB
1,1,1,204.0,1880.88,2.3,0.6279,CB
1,1,2,1344.0,2959.2,60.0,0.4899,EB
1,1,1,10000.0,2100.0,2.3,0.2944,FB
1,1,1,120.0,1416.0,2.3,0.5246,DB
1,2,2,204.0,1977.6,2.3,0.4031,EB
1,1,6,158.0,2785.66,60.0,0.5715,BB
1,1,6,266.0,11739.14,260.0,0.5317,AB
1,1,1,50.0,405.0,2.3,0.613,DB
1,1,1,300.0,3768.0,60.0,0.6276,BB
1,1,1,120.0,598.8,2.3,0.6286,DB
1,1,1,13400.0,3082.0,60.0,0.3373,EB
1,1,1,100.0,6900.0,260.0,0.6143,AB
1,1,2,24.0,2102.48,2.3,0.6296,CB
1,1,5,162.0,2814.86,60.0,0.5982,BB
1,1,9,348.0,3423.84,60.0,0.575,BB
1,1,1,5.0,300.0,2.3,0.6236,DB
1,3,3,3.0,35.27,2.3,0.6504,DB
1,1,2,240.0,1651.2,2.3,0.1641,FB
5,16,102,15060.0,144013.44,1280.0,0.5919,AA
1,4,8,780.0,24347.96,1280.0,0.5820000000000001,AB
1,2,2,290.0,1784.0,2.3,0.6272,CB
1,1,2,192.0,1379.52,2.3,0.6169,DB
1,1,1,100.0,1679.0,2.3,0.7372,CB
1,1,1,5129.0,35697.84,1280.0,0.6414,AB
1,3,5,266.0,4069.3,60.0,0.5964,BB
2,2,6,176.0,4888.96,60.0,0.6036,BB
1,1,2,28.0,1864.0,2.3,0.5724,CB
4,6,12,94.0,1315.87,2.3,0.6137,DA
1,1,1,150.0,1648.5,2.3,0.5544,CB
2,2,2,1392.0,3660.0,60.0,0.5222,BB
2,3,15,2160.0,8401.8,260.0,0.7719,AA
2,2,2,2.0,23.4,2.3,0.3047,EA
1,1,2,216.0,1924.2,2.3,0.6176,CB
1,1,3,25200.0,7308.0,260.0,0.451,EB
1,1,4,1200.0,14421.0,260.0,0.5437,AB
1,5,9,688.0,8870.16,260.0,0.5617,AB
1,1,1,156.0,1555.32,2.3,0.8888,CB
1,1,1,300.0,1560.0,2.3,0.5751,CB
1,1,1,3108.0,6122.76,60.0,0.0368,FB
1,1,2,300.0,2495.0,2.3,0.5261,CB
1,1,2,14730.0,68495.1,1280.0,0.6588,AB
1,1,1,3144.0,6193.68,60.0,0.037000000000000005,FB
1,1,4,33000.0,7590.0,260.0,0.3203,EB
1,4,5,156.0,3044.08,60.0,0.6083,BB
1,2,3,22.0,500.0,2.3,0.8688,DB
3,4,6,44.0,566.68,2.3,0.608,DA
1,4,7,452.0,5112.56,60.0,0.5906,AB
1,2,7,202.0,3846.96,60.0,0.6502,BB
1,1,1,3140.0,6185.8,60.0,0.0369,FB
2,2,2,3.0,30.75,2.3,0.6595,DB
